user_id,signup_date,created_first_task,completed_first_task,invited_teammate
U02135,2024-10-29,TRUE,TRUE,FALSE
U09341,2024-12-14,FALSE,FALSE,FALSE
U06772,2024-12-22,TRUE,FALSE,FALSE
U03479,2024-12-10,TRUE,FALSE,FALSE
U00117,2024-12-23,TRUE,TRUE,TRUE
U04029,2024-10-25,TRUE,FALSE,FALSE
U07006,2024-10-11,TRUE,FALSE,FALSE
U01098,2024-10-08,TRUE,TRUE,TRUE
U07349,2024-10-31,FALSE,FALSE,FALSE
U00276,2024-12-12,TRUE,TRUE,TRUE
U04181,2024-12-21,TRUE,FALSE,FALSE
U07881,2024-10-04,FALSE,FALSE,FALSE
U09763,2024-11-07,FALSE,FALSE,FALSE
U02731,2024-11-17,TRUE,TRUE,FALSE
U09867,2024-10-31,FALSE,FALSE,FALSE
U08241,2024-10-14,FALSE,FALSE,FALSE
U06307,2024-10-28,TRUE,FALSE,FALSE
U07167,2024-12-28,TRUE,FALSE,FALSE
U08678,2024-10-02,FALSE,FALSE,FALSE
U01997,2024-11-25,TRUE,TRUE,FALSE
U08373,2024-11-17,FALSE,FALSE,FALSE
U05543,2024-11-25,TRUE,FALSE,FALSE
U07979,2024-12-17,FALSE,FALSE,FALSE
U09978,2024-11-03,FALSE,FALSE,FALSE
U01093,2024-10-26,TRUE,TRUE,TRUE
U00534,2024-11-29,TRUE,TRUE,TRUE
U05400,2024-10-09,TRUE,FALSE,FALSE
U00461,2024-11-19,TRUE,TRUE,TRUE
U03289,2024-10-30,TRUE,FALSE,FALSE
U06841,2024-10-15,TRUE,FALSE,FALSE
U07705,2024-11-22,FALSE,FALSE,FALSE
U05144,2024-12-07,TRUE,FALSE,FALSE
U04465,2024-11-16,TRUE,FALSE,FALSE
U07390,2024-10-01,FALSE,FALSE,FALSE
U09344,2024-12-09,FALSE,FALSE,FALSE
U05115,2024-12-18,TRUE,FALSE,FALSE
U09492,2024-12-17,FALSE,FALSE,FALSE
U08407,2024-10-06,FALSE,FALSE,FALSE
U08907,2024-10-15,FALSE,FALSE,FALSE
U04379,2024-11-20,TRUE,FALSE,FALSE
U05933,2024-10-30,TRUE,FALSE,FALSE
U07199,2024-10-03,TRUE,FALSE,FALSE
U05128,2024-12-06,TRUE,FALSE,FALSE
U05175,2024-11-23,TRUE,FALSE,FALSE
U03100,2024-11-17,TRUE,FALSE,FALSE
U08700,2024-11-02,FALSE,FALSE,FALSE
U05166,2024-12-19,TRUE,FALSE,FALSE
U07573,2024-11-27,FALSE,FALSE,FALSE
U05391,2024-12-12,TRUE,FALSE,FALSE
U03781,2024-11-12,TRUE,FALSE,FALSE
U02526,2024-12-26,TRUE,TRUE,FALSE
U06992,2024-11-14,TRUE,FALSE,FALSE
U08514,2024-10-05,FALSE,FALSE,FALSE
U09617,2024-10-16,FALSE,FALSE,FALSE
U02693,2024-12-16,TRUE,TRUE,FALSE
U01612,2024-10-25,TRUE,TRUE,FALSE
U04121,2024-10-03,TRUE,FALSE,FALSE
U03805,2024-10-31,TRUE,FALSE,FALSE
U06641,2024-10-28,TRUE,FALSE,FALSE
U05764,2024-10-11,TRUE,FALSE,FALSE
U03887,2024-12-05,TRUE,FALSE,FALSE
U08865,2024-10-04,FALSE,FALSE,FALSE
U06610,2024-10-24,TRUE,FALSE,FALSE
U09615,2024-11-12,FALSE,FALSE,FALSE
U02387,2024-12-10,TRUE,TRUE,FALSE
U01825,2024-10-10,TRUE,TRUE,FALSE
U02548,2024-12-01,TRUE,TRUE,FALSE
U04106,2024-11-30,TRUE,FALSE,FALSE
U06181,2024-10-05,TRUE,FALSE,FALSE
U01257,2024-10-22,TRUE,TRUE,TRUE
U05460,2024-10-15,TRUE,FALSE,FALSE
U02561,2024-10-02,TRUE,TRUE,FALSE
U07111,2024-12-27,TRUE,FALSE,FALSE
U04217,2024-12-05,TRUE,FALSE,FALSE
U02618,2024-11-09,TRUE,TRUE,FALSE
U04691,2024-12-19,TRUE,FALSE,FALSE
U06092,2024-12-05,TRUE,FALSE,FALSE
U02291,2024-12-09,TRUE,TRUE,FALSE
U07093,2024-11-01,TRUE,FALSE,FALSE
U02269,2024-12-02,TRUE,TRUE,FALSE
U08562,2024-10-11,FALSE,FALSE,FALSE
U00655,2024-10-07,TRUE,TRUE,TRUE
U08053,2024-11-10,FALSE,FALSE,FALSE
U09509,2024-12-16,FALSE,FALSE,FALSE
U02021,2024-12-25,TRUE,TRUE,FALSE
U06432,2024-12-09,TRUE,FALSE,FALSE
U08521,2024-11-18,FALSE,FALSE,FALSE
U09063,2024-11-25,FALSE,FALSE,FALSE
U05734,2024-10-08,TRUE,FALSE,FALSE
U09462,2024-10-28,FALSE,FALSE,FALSE
U00099,2024-10-19,TRUE,TRUE,TRUE
U09064,2024-10-01,FALSE,FALSE,FALSE
U09075,2024-12-26,FALSE,FALSE,FALSE
U00529,2024-10-13,TRUE,TRUE,TRUE
U01752,2024-12-26,TRUE,TRUE,FALSE
U01580,2024-11-22,TRUE,TRUE,FALSE
U09495,2024-11-13,FALSE,FALSE,FALSE
U01819,2024-10-15,TRUE,TRUE,FALSE
U03824,2024-11-26,TRUE,FALSE,FALSE
U08508,2024-11-06,FALSE,FALSE,FALSE
U09296,2024-11-08,FALSE,FALSE,FALSE
U07536,2024-11-06,FALSE,FALSE,FALSE
U00947,2024-11-29,TRUE,TRUE,TRUE
U01190,2024-11-15,TRUE,TRUE,TRUE
U02648,2024-11-22,TRUE,TRUE,FALSE
U05385,2024-12-03,TRUE,FALSE,FALSE
U09864,2024-12-04,FALSE,FALSE,FALSE
U06342,2024-10-02,TRUE,FALSE,FALSE
U05873,2024-12-09,TRUE,FALSE,FALSE
U07531,2024-12-16,FALSE,FALSE,FALSE
U01873,2024-10-08,TRUE,TRUE,FALSE
U01729,2024-11-12,TRUE,TRUE,FALSE
U02582,2024-11-11,TRUE,TRUE,FALSE
U07464,2024-10-06,FALSE,FALSE,FALSE
U06582,2024-10-24,TRUE,FALSE,FALSE
U07935,2024-10-08,FALSE,FALSE,FALSE
U01698,2024-12-21,TRUE,TRUE,FALSE
U00016,2024-12-07,TRUE,TRUE,TRUE
U00905,2024-12-17,TRUE,TRUE,TRUE
U03473,2024-10-31,TRUE,FALSE,FALSE
U02251,2024-12-10,TRUE,TRUE,FALSE
U03865,2024-10-13,TRUE,FALSE,FALSE
U05850,2024-12-11,TRUE,FALSE,FALSE
U02286,2024-11-19,TRUE,TRUE,FALSE
U05354,2024-10-30,TRUE,FALSE,FALSE
U09458,2024-12-23,FALSE,FALSE,FALSE
U07718,2024-11-14,FALSE,FALSE,FALSE
U08437,2024-12-08,FALSE,FALSE,FALSE
U06213,2024-12-09,TRUE,FALSE,FALSE
U02577,2024-12-05,TRUE,TRUE,FALSE
U03935,2024-10-13,TRUE,FALSE,FALSE
U08601,2024-12-23,FALSE,FALSE,FALSE
U05942,2024-10-01,TRUE,FALSE,FALSE
U02895,2024-10-22,TRUE,FALSE,FALSE
U07193,2024-11-12,TRUE,FALSE,FALSE
U02807,2024-11-25,TRUE,TRUE,FALSE
U00440,2024-12-11,TRUE,TRUE,TRUE
U01203,2024-11-22,TRUE,TRUE,TRUE
U01885,2024-10-25,TRUE,TRUE,FALSE
U00385,2024-10-20,TRUE,TRUE,TRUE
U02457,2024-12-11,TRUE,TRUE,FALSE
U06170,2024-12-09,TRUE,FALSE,FALSE
U04231,2024-10-21,TRUE,FALSE,FALSE
U08740,2024-11-18,FALSE,FALSE,FALSE
U03157,2024-12-06,TRUE,FALSE,FALSE
U06586,2024-11-04,TRUE,FALSE,FALSE
U05198,2024-12-23,TRUE,FALSE,FALSE
U00205,2024-11-20,TRUE,TRUE,TRUE
U00181,2024-10-04,TRUE,TRUE,TRUE
U08362,2024-12-24,FALSE,FALSE,FALSE
U00813,2024-11-12,TRUE,TRUE,TRUE
U00135,2024-10-23,TRUE,TRUE,TRUE
U08925,2024-12-24,FALSE,FALSE,FALSE
U02375,2024-12-16,TRUE,TRUE,FALSE
U09649,2024-10-28,FALSE,FALSE,FALSE
U06376,2024-11-16,TRUE,FALSE,FALSE
U08941,2024-12-13,FALSE,FALSE,FALSE
U01944,2024-12-04,TRUE,TRUE,FALSE
U04708,2024-12-29,TRUE,FALSE,FALSE
U08421,2024-10-12,FALSE,FALSE,FALSE
U07795,2024-11-14,FALSE,FALSE,FALSE
U01061,2024-12-18,TRUE,TRUE,TRUE
U01138,2024-10-12,TRUE,TRUE,TRUE
U01494,2024-10-28,TRUE,TRUE,FALSE
U04991,2024-11-25,TRUE,FALSE,FALSE
U06855,2024-11-25,TRUE,FALSE,FALSE
U06347,2024-11-23,TRUE,FALSE,FALSE
U02938,2024-10-05,TRUE,FALSE,FALSE
U04015,2024-10-24,TRUE,FALSE,FALSE
U05277,2024-12-25,TRUE,FALSE,FALSE
U02706,2024-12-18,TRUE,TRUE,FALSE
U00212,2024-11-19,TRUE,TRUE,TRUE
U05676,2024-12-20,TRUE,FALSE,FALSE
U09305,2024-10-11,FALSE,FALSE,FALSE
U09501,2024-11-07,FALSE,FALSE,FALSE
U03133,2024-10-07,TRUE,FALSE,FALSE
U08589,2024-10-26,FALSE,FALSE,FALSE
U07128,2024-10-29,TRUE,FALSE,FALSE
U09748,2024-11-06,FALSE,FALSE,FALSE
U02228,2024-12-21,TRUE,TRUE,FALSE
U06917,2024-12-29,TRUE,FALSE,FALSE
U06745,2024-12-09,TRUE,FALSE,FALSE
U00656,2024-12-25,TRUE,TRUE,TRUE
U02886,2024-11-05,TRUE,FALSE,FALSE
U09823,2024-11-10,FALSE,FALSE,FALSE
U05520,2024-10-05,TRUE,FALSE,FALSE
U04993,2024-10-26,TRUE,FALSE,FALSE
U03691,2024-10-21,TRUE,FALSE,FALSE
U03599,2024-12-10,TRUE,FALSE,FALSE
U01091,2024-10-01,TRUE,TRUE,TRUE
U06668,2024-12-23,TRUE,FALSE,FALSE
U07791,2024-12-07,FALSE,FALSE,FALSE
U08560,2024-10-07,FALSE,FALSE,FALSE
U09102,2024-11-22,FALSE,FALSE,FALSE
U08693,2024-10-03,FALSE,FALSE,FALSE
U01685,2024-10-03,TRUE,TRUE,FALSE
U09711,2024-11-08,FALSE,FALSE,FALSE
U07552,2024-11-28,FALSE,FALSE,FALSE
U06525,2024-10-26,TRUE,FALSE,FALSE
U00166,2024-12-25,TRUE,TRUE,TRUE
U02382,2024-10-26,TRUE,TRUE,FALSE
U01043,2024-12-13,TRUE,TRUE,TRUE
U01917,2024-12-09,TRUE,TRUE,FALSE
U01830,2024-12-11,TRUE,TRUE,FALSE
U06272,2024-10-28,TRUE,FALSE,FALSE
U08657,2024-10-21,FALSE,FALSE,FALSE
U01710,2024-10-01,TRUE,TRUE,FALSE
U02701,2024-11-11,TRUE,TRUE,FALSE
U08125,2024-11-28,FALSE,FALSE,FALSE
U07335,2024-12-27,FALSE,FALSE,FALSE
U01900,2024-10-07,TRUE,TRUE,FALSE
U05786,2024-12-28,TRUE,FALSE,FALSE
U09016,2024-12-01,FALSE,FALSE,FALSE
U03637,2024-12-26,TRUE,FALSE,FALSE
U01398,2024-12-16,TRUE,TRUE,TRUE
U03589,2024-10-29,TRUE,FALSE,FALSE
U09599,2024-10-15,FALSE,FALSE,FALSE
U02782,2024-12-22,TRUE,TRUE,FALSE
U07269,2024-10-14,FALSE,FALSE,FALSE
U09648,2024-11-08,FALSE,FALSE,FALSE
U08920,2024-11-29,FALSE,FALSE,FALSE
U06591,2024-10-13,TRUE,FALSE,FALSE
U05426,2024-11-25,TRUE,FALSE,FALSE
U00902,2024-12-17,TRUE,TRUE,TRUE
U05218,2024-11-30,TRUE,FALSE,FALSE
U01250,2024-11-27,TRUE,TRUE,TRUE
U00726,2024-11-04,TRUE,TRUE,TRUE
U05341,2024-12-16,TRUE,FALSE,FALSE
U07976,2024-11-15,FALSE,FALSE,FALSE
U03116,2024-12-25,TRUE,FALSE,FALSE
U02467,2024-10-05,TRUE,TRUE,FALSE
U03572,2024-11-01,TRUE,FALSE,FALSE
U08019,2024-11-01,FALSE,FALSE,FALSE
U06758,2024-10-02,TRUE,FALSE,FALSE
U09184,2024-11-21,FALSE,FALSE,FALSE
U07010,2024-12-21,TRUE,FALSE,FALSE
U04028,2024-12-02,TRUE,FALSE,FALSE
U01561,2024-10-01,TRUE,TRUE,FALSE
U06978,2024-12-24,TRUE,FALSE,FALSE
U03257,2024-12-26,TRUE,FALSE,FALSE
U07600,2024-11-25,FALSE,FALSE,FALSE
U03098,2024-10-23,TRUE,FALSE,FALSE
U08212,2024-11-05,FALSE,FALSE,FALSE
U02342,2024-10-24,TRUE,TRUE,FALSE
U05471,2024-10-18,TRUE,FALSE,FALSE
U00899,2024-11-08,TRUE,TRUE,TRUE
U08182,2024-10-22,FALSE,FALSE,FALSE
U07160,2024-11-24,TRUE,FALSE,FALSE
U02570,2024-11-07,TRUE,TRUE,FALSE
U08221,2024-11-14,FALSE,FALSE,FALSE
U00616,2024-12-08,TRUE,TRUE,TRUE
U01635,2024-12-05,TRUE,TRUE,FALSE
U00219,2024-10-09,TRUE,TRUE,TRUE
U09207,2024-11-17,FALSE,FALSE,FALSE
U09206,2024-10-13,FALSE,FALSE,FALSE
U06103,2024-11-22,TRUE,FALSE,FALSE
U03214,2024-11-24,TRUE,FALSE,FALSE
U05635,2024-11-23,TRUE,FALSE,FALSE
U01503,2024-11-07,TRUE,TRUE,FALSE
U01085,2024-11-07,TRUE,TRUE,TRUE
U04470,2024-12-14,TRUE,FALSE,FALSE
U01437,2024-11-18,TRUE,TRUE,TRUE
U00868,2024-10-09,TRUE,TRUE,TRUE
U02154,2024-10-05,TRUE,TRUE,FALSE
U05272,2024-11-23,TRUE,FALSE,FALSE
U08388,2024-11-01,FALSE,FALSE,FALSE
U02054,2024-12-23,TRUE,TRUE,FALSE
U07000,2024-12-08,TRUE,FALSE,FALSE
U02771,2024-12-17,TRUE,TRUE,FALSE
U08017,2024-12-17,FALSE,FALSE,FALSE
U07799,2024-10-18,FALSE,FALSE,FALSE
U07110,2024-11-10,TRUE,FALSE,FALSE
U08461,2024-12-06,FALSE,FALSE,FALSE
U01697,2024-10-15,TRUE,TRUE,FALSE
U03136,2024-11-03,TRUE,FALSE,FALSE
U08801,2024-10-09,FALSE,FALSE,FALSE
U04440,2024-10-27,TRUE,FALSE,FALSE
U08571,2024-10-05,FALSE,FALSE,FALSE
U07768,2024-10-05,FALSE,FALSE,FALSE
U04750,2024-11-16,TRUE,FALSE,FALSE
U03374,2024-12-11,TRUE,FALSE,FALSE
U05037,2024-12-27,TRUE,FALSE,FALSE
U09543,2024-11-15,FALSE,FALSE,FALSE
U02057,2024-10-05,TRUE,TRUE,FALSE
U03420,2024-12-03,TRUE,FALSE,FALSE
U06071,2024-12-23,TRUE,FALSE,FALSE
U09795,2024-12-08,FALSE,FALSE,FALSE
U06969,2024-10-05,TRUE,FALSE,FALSE
U08312,2024-11-14,FALSE,FALSE,FALSE
U07492,2024-10-19,FALSE,FALSE,FALSE
U08511,2024-12-08,FALSE,FALSE,FALSE
U07747,2024-12-16,FALSE,FALSE,FALSE
U09988,2024-11-13,FALSE,FALSE,FALSE
U08822,2024-12-25,FALSE,FALSE,FALSE
U04678,2024-10-04,TRUE,FALSE,FALSE
U00752,2024-10-06,TRUE,TRUE,TRUE
U06788,2024-11-29,TRUE,FALSE,FALSE
U01370,2024-10-10,TRUE,TRUE,TRUE
U04315,2024-12-05,TRUE,FALSE,FALSE
U05425,2024-12-10,TRUE,FALSE,FALSE
U00961,2024-12-06,TRUE,TRUE,TRUE
U09767,2024-12-28,FALSE,FALSE,FALSE
U09859,2024-11-04,FALSE,FALSE,FALSE
U09770,2024-11-13,FALSE,FALSE,FALSE
U07406,2024-12-11,FALSE,FALSE,FALSE
U09269,2024-12-18,FALSE,FALSE,FALSE
U08583,2024-11-13,FALSE,FALSE,FALSE
U02569,2024-11-12,TRUE,TRUE,FALSE
U01523,2024-11-30,TRUE,TRUE,FALSE
U02268,2024-11-25,TRUE,TRUE,FALSE
U07987,2024-11-02,FALSE,FALSE,FALSE
U08122,2024-12-21,FALSE,FALSE,FALSE
U09268,2024-12-15,FALSE,FALSE,FALSE
U08136,2024-11-05,FALSE,FALSE,FALSE
U03857,2024-12-28,TRUE,FALSE,FALSE
U01268,2024-11-09,TRUE,TRUE,TRUE
U09219,2024-10-23,FALSE,FALSE,FALSE
U06173,2024-12-01,TRUE,FALSE,FALSE
U01496,2024-10-01,TRUE,TRUE,FALSE
U02751,2024-10-18,TRUE,TRUE,FALSE
U05866,2024-11-10,TRUE,FALSE,FALSE
U01470,2024-12-04,TRUE,TRUE,FALSE
U06643,2024-12-01,TRUE,FALSE,FALSE
U00114,2024-11-18,TRUE,TRUE,TRUE
U08810,2024-10-22,FALSE,FALSE,FALSE
U05834,2024-11-05,TRUE,FALSE,FALSE
U02642,2024-10-05,TRUE,TRUE,FALSE
U00710,2024-10-29,TRUE,TRUE,TRUE
U05990,2024-12-25,TRUE,FALSE,FALSE
U03978,2024-11-17,TRUE,FALSE,FALSE
U06296,2024-10-06,TRUE,FALSE,FALSE
U03452,2024-12-12,TRUE,FALSE,FALSE
U06176,2024-12-26,TRUE,FALSE,FALSE
U07354,2024-11-23,FALSE,FALSE,FALSE
U01528,2024-10-19,TRUE,TRUE,FALSE
U02795,2024-10-05,TRUE,TRUE,FALSE
U06383,2024-12-25,TRUE,FALSE,FALSE
U01105,2024-12-25,TRUE,TRUE,TRUE
U02656,2024-12-18,TRUE,TRUE,FALSE
U02598,2024-11-18,TRUE,TRUE,FALSE
U00293,2024-10-23,TRUE,TRUE,TRUE
U05102,2024-11-23,TRUE,FALSE,FALSE
U04894,2024-12-11,TRUE,FALSE,FALSE
U05412,2024-11-27,TRUE,FALSE,FALSE
U04842,2024-11-23,TRUE,FALSE,FALSE
U06503,2024-10-26,TRUE,FALSE,FALSE
U07561,2024-11-11,FALSE,FALSE,FALSE
U02687,2024-11-30,TRUE,TRUE,FALSE
U06147,2024-12-24,TRUE,FALSE,FALSE
U08015,2024-10-09,FALSE,FALSE,FALSE
U07244,2024-11-15,FALSE,FALSE,FALSE
U02815,2024-12-25,TRUE,TRUE,FALSE
U06776,2024-11-07,TRUE,FALSE,FALSE
U08894,2024-11-15,FALSE,FALSE,FALSE
U03209,2024-11-28,TRUE,FALSE,FALSE
U07583,2024-10-04,FALSE,FALSE,FALSE
U04493,2024-11-30,TRUE,FALSE,FALSE
U03727,2024-10-30,TRUE,FALSE,FALSE
U01360,2024-10-26,TRUE,TRUE,TRUE
U05232,2024-12-05,TRUE,FALSE,FALSE
U00413,2024-11-27,TRUE,TRUE,TRUE
U02023,2024-10-17,TRUE,TRUE,FALSE
U06690,2024-11-21,TRUE,FALSE,FALSE
U01389,2024-11-08,TRUE,TRUE,TRUE
U06164,2024-12-20,TRUE,FALSE,FALSE
U07701,2024-10-07,FALSE,FALSE,FALSE
U08637,2024-11-30,FALSE,FALSE,FALSE
U08404,2024-12-11,FALSE,FALSE,FALSE
U05147,2024-11-01,TRUE,FALSE,FALSE
U06842,2024-10-18,TRUE,FALSE,FALSE
U02050,2024-12-09,TRUE,TRUE,FALSE
U02810,2024-10-07,TRUE,TRUE,FALSE
U01655,2024-10-24,TRUE,TRUE,FALSE
U07419,2024-10-10,FALSE,FALSE,FALSE
U07027,2024-11-02,TRUE,FALSE,FALSE
U02331,2024-12-23,TRUE,TRUE,FALSE
U02368,2024-11-14,TRUE,TRUE,FALSE
U02872,2024-11-05,TRUE,TRUE,FALSE
U03928,2024-11-07,TRUE,FALSE,FALSE
U02048,2024-10-19,TRUE,TRUE,FALSE
U06007,2024-10-24,TRUE,FALSE,FALSE
U05897,2024-10-28,TRUE,FALSE,FALSE
U07781,2024-11-23,FALSE,FALSE,FALSE
U08900,2024-11-17,FALSE,FALSE,FALSE
U06622,2024-12-25,TRUE,FALSE,FALSE
U00583,2024-10-01,TRUE,TRUE,TRUE
U06208,2024-10-05,TRUE,FALSE,FALSE
U03469,2024-10-27,TRUE,FALSE,FALSE
U00784,2024-10-01,TRUE,TRUE,TRUE
U04458,2024-10-30,TRUE,FALSE,FALSE
U03510,2024-12-07,TRUE,FALSE,FALSE
U07695,2024-12-27,FALSE,FALSE,FALSE
U09846,2024-10-08,FALSE,FALSE,FALSE
U06205,2024-12-22,TRUE,FALSE,FALSE
U09052,2024-11-13,FALSE,FALSE,FALSE
U04498,2024-10-24,TRUE,FALSE,FALSE
U00918,2024-10-30,TRUE,TRUE,TRUE
U01768,2024-10-28,TRUE,TRUE,FALSE
U08096,2024-10-06,FALSE,FALSE,FALSE
U07483,2024-10-21,FALSE,FALSE,FALSE
U05343,2024-10-12,TRUE,FALSE,FALSE
U09388,2024-12-10,FALSE,FALSE,FALSE
U06088,2024-10-02,TRUE,FALSE,FALSE
U05911,2024-10-16,TRUE,FALSE,FALSE
U04249,2024-10-14,TRUE,FALSE,FALSE
U01222,2024-10-03,TRUE,TRUE,TRUE
U01179,2024-10-26,TRUE,TRUE,TRUE
U00885,2024-12-17,TRUE,TRUE,TRUE
U06197,2024-11-25,TRUE,FALSE,FALSE
U07291,2024-12-21,FALSE,FALSE,FALSE
U00927,2024-12-17,TRUE,TRUE,TRUE
U02814,2024-10-01,TRUE,TRUE,FALSE
U00155,2024-10-19,TRUE,TRUE,TRUE
U09935,2024-11-27,FALSE,FALSE,FALSE
U06210,2024-11-28,TRUE,FALSE,FALSE
U03108,2024-12-04,TRUE,FALSE,FALSE
U05692,2024-10-22,TRUE,FALSE,FALSE
U05442,2024-12-16,TRUE,FALSE,FALSE
U00260,2024-10-23,TRUE,TRUE,TRUE
U04471,2024-12-11,TRUE,FALSE,FALSE
U00658,2024-10-06,TRUE,TRUE,TRUE
U09647,2024-11-08,FALSE,FALSE,FALSE
U04633,2024-10-20,TRUE,FALSE,FALSE
U06036,2024-11-19,TRUE,FALSE,FALSE
U02043,2024-11-18,TRUE,TRUE,FALSE
U00365,2024-11-13,TRUE,TRUE,TRUE
U02902,2024-12-11,TRUE,FALSE,FALSE
U08902,2024-12-09,FALSE,FALSE,FALSE
U06838,2024-12-03,TRUE,FALSE,FALSE
U02542,2024-10-04,TRUE,TRUE,FALSE
U00728,2024-10-21,TRUE,TRUE,TRUE
U05673,2024-10-09,TRUE,FALSE,FALSE
U03745,2024-11-27,TRUE,FALSE,FALSE
U09661,2024-11-15,FALSE,FALSE,FALSE
U09997,2024-12-14,FALSE,FALSE,FALSE
U03432,2024-12-20,TRUE,FALSE,FALSE
U05762,2024-12-10,TRUE,FALSE,FALSE
U04149,2024-11-13,TRUE,FALSE,FALSE
U00388,2024-11-26,TRUE,TRUE,TRUE
U08345,2024-12-16,FALSE,FALSE,FALSE
U07855,2024-10-12,FALSE,FALSE,FALSE
U03895,2024-11-30,TRUE,FALSE,FALSE
U02360,2024-12-04,TRUE,TRUE,FALSE
U00457,2024-11-14,TRUE,TRUE,TRUE
U03616,2024-11-15,TRUE,FALSE,FALSE
U01232,2024-12-06,TRUE,TRUE,TRUE
U05821,2024-11-23,TRUE,FALSE,FALSE
U02090,2024-11-29,TRUE,TRUE,FALSE
U08633,2024-12-04,FALSE,FALSE,FALSE
U05492,2024-11-29,TRUE,FALSE,FALSE
U01254,2024-11-05,TRUE,TRUE,TRUE
U06919,2024-10-27,TRUE,FALSE,FALSE
U04363,2024-12-07,TRUE,FALSE,FALSE
U02017,2024-12-15,TRUE,TRUE,FALSE
U07339,2024-12-08,FALSE,FALSE,FALSE
U01468,2024-10-22,TRUE,TRUE,FALSE
U03906,2024-10-15,TRUE,FALSE,FALSE
U02616,2024-10-21,TRUE,TRUE,FALSE
U05819,2024-12-11,TRUE,FALSE,FALSE
U03219,2024-12-28,TRUE,FALSE,FALSE
U06902,2024-12-04,TRUE,FALSE,FALSE
U07743,2024-11-04,FALSE,FALSE,FALSE
U09466,2024-12-19,FALSE,FALSE,FALSE
U05760,2024-10-05,TRUE,FALSE,FALSE
U09144,2024-11-23,FALSE,FALSE,FALSE
U08213,2024-11-12,FALSE,FALSE,FALSE
U02385,2024-11-24,TRUE,TRUE,FALSE
U04275,2024-12-29,TRUE,FALSE,FALSE
U01438,2024-10-24,TRUE,TRUE,TRUE
U01964,2024-11-06,TRUE,TRUE,FALSE
U02654,2024-10-20,TRUE,TRUE,FALSE
U07332,2024-10-07,FALSE,FALSE,FALSE
U00556,2024-12-25,TRUE,TRUE,TRUE
U05378,2024-11-20,TRUE,FALSE,FALSE
U06553,2024-11-12,TRUE,FALSE,FALSE
U06898,2024-10-20,TRUE,FALSE,FALSE
U09318,2024-12-14,FALSE,FALSE,FALSE
U04408,2024-10-02,TRUE,FALSE,FALSE
U01180,2024-11-24,TRUE,TRUE,TRUE
U08826,2024-10-13,FALSE,FALSE,FALSE
U00358,2024-10-11,TRUE,TRUE,TRUE
U06037,2024-11-20,TRUE,FALSE,FALSE
U07942,2024-11-07,FALSE,FALSE,FALSE
U01006,2024-12-14,TRUE,TRUE,TRUE
U02248,2024-12-08,TRUE,TRUE,FALSE
U04688,2024-10-28,TRUE,FALSE,FALSE
U09868,2024-10-05,FALSE,FALSE,FALSE
U02763,2024-11-19,TRUE,TRUE,FALSE
U09266,2024-12-07,FALSE,FALSE,FALSE
U00897,2024-12-16,TRUE,TRUE,TRUE
U07072,2024-11-25,TRUE,FALSE,FALSE
U06290,2024-12-25,TRUE,FALSE,FALSE
U09655,2024-10-25,FALSE,FALSE,FALSE
U09984,2024-10-21,FALSE,FALSE,FALSE
U01754,2024-12-05,TRUE,TRUE,FALSE
U01461,2024-10-26,TRUE,TRUE,FALSE
U05865,2024-11-28,TRUE,FALSE,FALSE
U01000,2024-12-12,TRUE,TRUE,TRUE
U08018,2024-10-14,FALSE,FALSE,FALSE
U03938,2024-12-16,TRUE,FALSE,FALSE
U06523,2024-12-16,TRUE,FALSE,FALSE
U07515,2024-12-07,FALSE,FALSE,FALSE
U08272,2024-10-05,FALSE,FALSE,FALSE
U01857,2024-12-29,TRUE,TRUE,FALSE
U01110,2024-12-18,TRUE,TRUE,TRUE
U08886,2024-11-01,FALSE,FALSE,FALSE
U00662,2024-12-21,TRUE,TRUE,TRUE
U04925,2024-12-15,TRUE,FALSE,FALSE
U05126,2024-12-21,TRUE,FALSE,FALSE
U01134,2024-12-29,TRUE,TRUE,TRUE
U06152,2024-10-14,TRUE,FALSE,FALSE
U09032,2024-10-10,FALSE,FALSE,FALSE
U00394,2024-10-01,TRUE,TRUE,TRUE
U09308,2024-12-28,FALSE,FALSE,FALSE
U03960,2024-11-27,TRUE,FALSE,FALSE
U04849,2024-11-08,TRUE,FALSE,FALSE
U03810,2024-10-04,TRUE,FALSE,FALSE
U00983,2024-12-18,TRUE,TRUE,TRUE
U00352,2024-11-24,TRUE,TRUE,TRUE
U00327,2024-12-06,TRUE,TRUE,TRUE
U05295,2024-11-17,TRUE,FALSE,FALSE
U06633,2024-11-17,TRUE,FALSE,FALSE
U00767,2024-12-20,TRUE,TRUE,TRUE
U06527,2024-10-10,TRUE,FALSE,FALSE
U05008,2024-12-20,TRUE,FALSE,FALSE
U01301,2024-12-23,TRUE,TRUE,TRUE
U01067,2024-10-02,TRUE,TRUE,TRUE
U01057,2024-11-10,TRUE,TRUE,TRUE
U07217,2024-12-26,FALSE,FALSE,FALSE
U07801,2024-12-02,FALSE,FALSE,FALSE
U09237,2024-12-25,FALSE,FALSE,FALSE
U09049,2024-11-26,FALSE,FALSE,FALSE
U04592,2024-12-08,TRUE,FALSE,FALSE
U07028,2024-10-12,TRUE,FALSE,FALSE
U09264,2024-11-09,FALSE,FALSE,FALSE
U06298,2024-10-15,TRUE,FALSE,FALSE
U04234,2024-11-18,TRUE,FALSE,FALSE
