user_id,cohort,company_size,completed_first_task,time_to_first_task_minutes,invited_teammate,days_active_week_1,tasks_completed_week_1,used_template
USR05095,treatment,5-20,TRUE,109,TRUE,6,9,FALSE
USR03853,control,100+,FALSE,,TRUE,1,0,FALSE
USR00059,control,5-20,TRUE,75,FALSE,0,4,TRUE
USR03064,control,21-99,FALSE,,FALSE,1,0,FALSE
USR04512,treatment,5-20,TRUE,47,FALSE,7,8,FALSE
USR01230,control,5-20,FALSE,,FALSE,1,0,FALSE
USR07431,treatment,100+,TRUE,43,FALSE,1,4,FALSE
USR01448,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03096,control,21-99,FALSE,,FALSE,0,0,FALSE
USR05852,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR00172,control,5-20,TRUE,116,FALSE,1,1,FALSE
USR02688,control,21-99,TRUE,21,FALSE,5,2,FALSE
USR02388,control,5-20,FALSE,,FALSE,2,0,FALSE
USR00355,control,5-20,TRUE,15,FALSE,1,3,FALSE
USR00425,control,5-20,TRUE,39,FALSE,1,1,TRUE
USR04542,treatment,5-20,TRUE,46,FALSE,5,8,TRUE
USR06753,treatment,21-99,TRUE,102,TRUE,6,6,FALSE
USR06838,treatment,21-99,FALSE,,TRUE,0,0,TRUE
USR05805,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR02908,control,21-99,FALSE,,FALSE,0,0,FALSE
USR03248,control,100+,TRUE,55,FALSE,0,5,FALSE
USR02682,control,21-99,TRUE,81,FALSE,6,3,FALSE
USR01037,control,5-20,TRUE,29,FALSE,1,4,FALSE
USR02611,control,21-99,TRUE,89,FALSE,7,5,FALSE
USR07303,treatment,100+,TRUE,88,TRUE,3,6,FALSE
USR02705,control,21-99,TRUE,161,FALSE,2,5,TRUE
USR05156,treatment,5-20,TRUE,28,TRUE,2,6,FALSE
USR03734,control,100+,FALSE,,TRUE,1,0,FALSE
USR04610,treatment,5-20,TRUE,17,FALSE,7,9,TRUE
USR00055,control,5-20,TRUE,17,TRUE,2,5,FALSE
USR00824,control,5-20,TRUE,151,FALSE,5,5,FALSE
USR06556,treatment,21-99,TRUE,99,TRUE,5,10,FALSE
USR04267,treatment,5-20,TRUE,105,TRUE,7,4,FALSE
USR06527,treatment,21-99,TRUE,116,TRUE,7,6,TRUE
USR04954,treatment,5-20,TRUE,29,FALSE,1,5,FALSE
USR07097,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR06025,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR06418,treatment,21-99,TRUE,66,TRUE,6,4,TRUE
USR02357,control,5-20,FALSE,,FALSE,1,0,FALSE
USR06482,treatment,21-99,TRUE,56,FALSE,4,7,TRUE
USR03881,control,100+,FALSE,,FALSE,0,0,FALSE
USR04104,treatment,5-20,TRUE,11,FALSE,4,10,FALSE
USR04413,treatment,5-20,TRUE,68,TRUE,2,9,FALSE
USR04919,treatment,5-20,TRUE,90,TRUE,7,4,FALSE
USR00429,control,5-20,TRUE,22,FALSE,1,3,FALSE
USR07283,treatment,100+,TRUE,78,FALSE,7,6,FALSE
USR02476,control,21-99,TRUE,74,FALSE,2,4,TRUE
USR07475,treatment,100+,TRUE,106,FALSE,6,6,TRUE
USR05597,treatment,5-20,FALSE,,TRUE,0,0,TRUE
USR02606,control,21-99,TRUE,35,FALSE,3,2,FALSE
USR02351,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03360,control,100+,TRUE,84,FALSE,4,4,FALSE
USR06948,treatment,21-99,FALSE,,TRUE,1,0,FALSE
USR04996,treatment,5-20,TRUE,35,FALSE,1,7,TRUE
USR03086,control,21-99,FALSE,,FALSE,1,0,FALSE
USR01647,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03460,control,100+,TRUE,67,FALSE,5,2,FALSE
USR03796,control,100+,FALSE,,FALSE,1,0,FALSE
USR01160,control,5-20,FALSE,,TRUE,1,0,FALSE
USR06632,treatment,21-99,TRUE,70,FALSE,1,8,TRUE
USR06474,treatment,21-99,TRUE,42,TRUE,6,9,FALSE
USR01266,control,5-20,FALSE,,FALSE,0,0,TRUE
USR02584,control,21-99,TRUE,99,FALSE,3,4,TRUE
USR04152,treatment,5-20,TRUE,38,FALSE,6,7,TRUE
USR07485,treatment,100+,TRUE,116,FALSE,5,9,FALSE
USR03106,control,21-99,FALSE,,FALSE,1,0,FALSE
USR06485,treatment,21-99,TRUE,67,FALSE,4,4,FALSE
USR03794,control,100+,FALSE,,FALSE,1,0,FALSE
USR04585,treatment,5-20,TRUE,79,FALSE,2,7,TRUE
USR06531,treatment,21-99,TRUE,33,FALSE,1,7,FALSE
USR04880,treatment,5-20,TRUE,109,FALSE,6,8,FALSE
USR02127,control,5-20,FALSE,,TRUE,0,0,FALSE
USR00859,control,5-20,TRUE,22,FALSE,0,2,FALSE
USR01847,control,5-20,FALSE,,FALSE,0,0,FALSE
USR00144,control,5-20,TRUE,32,FALSE,1,2,FALSE
USR07144,treatment,21-99,FALSE,,FALSE,1,0,TRUE
USR05406,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR02751,control,21-99,TRUE,137,FALSE,3,2,FALSE
USR02376,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00289,control,5-20,TRUE,87,FALSE,7,2,FALSE
USR00105,control,5-20,TRUE,166,FALSE,0,2,FALSE
USR00168,control,5-20,TRUE,38,FALSE,6,2,FALSE
USR06886,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR06898,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR05273,treatment,5-20,TRUE,69,FALSE,7,7,FALSE
USR04890,treatment,5-20,TRUE,71,FALSE,5,8,FALSE
USR03226,control,100+,TRUE,59,FALSE,0,1,FALSE
USR07785,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR07425,treatment,100+,TRUE,56,FALSE,5,9,FALSE
USR03408,control,100+,TRUE,57,FALSE,3,3,FALSE
USR07445,treatment,100+,TRUE,54,TRUE,0,5,FALSE
USR06944,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR01204,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03194,control,21-99,FALSE,,FALSE,2,0,FALSE
USR00372,control,5-20,TRUE,77,FALSE,1,5,FALSE
USR04884,treatment,5-20,TRUE,37,TRUE,3,7,TRUE
USR05238,treatment,5-20,TRUE,80,TRUE,4,8,TRUE
USR01253,control,5-20,FALSE,,FALSE,2,0,FALSE
USR05149,treatment,5-20,TRUE,77,FALSE,4,7,FALSE
USR04995,treatment,5-20,TRUE,115,FALSE,1,9,TRUE
USR03991,control,100+,FALSE,,FALSE,1,0,FALSE
USR03986,control,100+,FALSE,,FALSE,0,0,FALSE
USR00134,control,5-20,TRUE,119,FALSE,0,2,FALSE
USR05894,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR07049,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR07539,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR07952,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR07897,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR03780,control,100+,FALSE,,TRUE,1,0,FALSE
USR07015,treatment,21-99,FALSE,,TRUE,0,0,FALSE
USR01296,control,5-20,FALSE,,FALSE,0,0,TRUE
USR04813,treatment,5-20,TRUE,73,FALSE,6,6,FALSE
USR01719,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03614,control,100+,FALSE,,FALSE,0,0,FALSE
USR04008,treatment,5-20,TRUE,27,FALSE,6,4,TRUE
USR01731,control,5-20,FALSE,,TRUE,0,0,FALSE
USR07131,treatment,21-99,FALSE,,TRUE,1,0,FALSE
USR06142,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR02416,control,21-99,TRUE,27,FALSE,0,1,FALSE
USR06079,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR07713,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR07964,treatment,100+,FALSE,,TRUE,0,0,FALSE
USR05650,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR00659,control,5-20,TRUE,180,FALSE,7,2,FALSE
USR04597,treatment,5-20,TRUE,88,FALSE,5,8,TRUE
USR07397,treatment,100+,TRUE,19,TRUE,7,10,FALSE
USR05187,treatment,5-20,TRUE,49,TRUE,0,5,FALSE
USR06410,treatment,21-99,TRUE,57,FALSE,5,6,FALSE
USR04876,treatment,5-20,TRUE,54,FALSE,6,9,TRUE
USR02059,control,5-20,FALSE,,FALSE,2,0,FALSE
USR06517,treatment,21-99,TRUE,48,FALSE,1,8,TRUE
USR01450,control,5-20,FALSE,,FALSE,0,0,FALSE
USR04487,treatment,5-20,TRUE,73,TRUE,4,8,FALSE
USR00206,control,5-20,TRUE,117,TRUE,0,1,FALSE
USR05837,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR02944,control,21-99,FALSE,,FALSE,2,0,FALSE
USR07940,treatment,100+,FALSE,,TRUE,0,0,FALSE
USR06749,treatment,21-99,TRUE,14,FALSE,5,8,FALSE
USR04782,treatment,5-20,TRUE,73,FALSE,7,4,TRUE
USR04804,treatment,5-20,TRUE,54,FALSE,7,9,TRUE
USR02678,control,21-99,TRUE,122,FALSE,7,4,FALSE
USR02252,control,5-20,FALSE,,FALSE,2,0,FALSE
USR06610,treatment,21-99,TRUE,65,TRUE,3,9,TRUE
USR06434,treatment,21-99,TRUE,27,FALSE,4,7,TRUE
USR04460,treatment,5-20,TRUE,113,TRUE,4,4,FALSE
USR01400,control,5-20,FALSE,,FALSE,0,0,FALSE
USR05301,treatment,5-20,TRUE,24,TRUE,0,8,FALSE
USR02419,control,21-99,TRUE,67,FALSE,7,2,TRUE
USR00024,control,5-20,TRUE,43,FALSE,1,2,FALSE
USR04381,treatment,5-20,TRUE,37,FALSE,7,8,FALSE
USR04200,treatment,5-20,TRUE,60,FALSE,5,5,FALSE
USR06235,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR07477,treatment,100+,TRUE,99,FALSE,1,6,FALSE
USR06877,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR07723,treatment,100+,FALSE,,FALSE,0,0,TRUE
USR02462,control,21-99,TRUE,172,FALSE,3,2,FALSE
USR07055,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR06864,treatment,21-99,FALSE,,TRUE,1,0,FALSE
USR07216,treatment,100+,TRUE,78,FALSE,0,10,TRUE
USR05001,treatment,5-20,TRUE,101,TRUE,3,9,FALSE
USR01068,control,5-20,TRUE,123,FALSE,7,3,FALSE
USR05503,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR07660,treatment,100+,FALSE,,FALSE,2,0,FALSE
USR01960,control,5-20,FALSE,,FALSE,2,0,TRUE
USR02004,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07404,treatment,100+,TRUE,69,FALSE,6,9,FALSE
USR02413,control,21-99,TRUE,53,FALSE,5,1,FALSE
USR07321,treatment,100+,TRUE,65,TRUE,2,6,FALSE
USR07701,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR05542,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR06570,treatment,21-99,TRUE,64,TRUE,0,8,FALSE
USR07616,treatment,100+,FALSE,,TRUE,2,0,FALSE
USR07603,treatment,100+,FALSE,,FALSE,0,0,TRUE
USR04525,treatment,5-20,TRUE,23,TRUE,2,5,FALSE
USR01336,control,5-20,FALSE,,FALSE,0,0,FALSE
USR06819,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR02701,control,21-99,TRUE,98,FALSE,2,3,FALSE
USR01662,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04193,treatment,5-20,TRUE,47,TRUE,2,7,TRUE
USR00011,control,5-20,TRUE,170,FALSE,4,2,FALSE
USR07522,treatment,100+,TRUE,15,FALSE,5,10,FALSE
USR02577,control,21-99,TRUE,78,FALSE,6,5,FALSE
USR03900,control,100+,FALSE,,FALSE,1,0,FALSE
USR07599,treatment,100+,FALSE,,TRUE,2,0,FALSE
USR07060,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR05043,treatment,5-20,TRUE,107,TRUE,6,7,FALSE
USR00004,control,5-20,TRUE,86,FALSE,4,3,FALSE
USR05904,treatment,5-20,FALSE,,TRUE,1,0,FALSE
USR07811,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR07115,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR07754,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR07278,treatment,100+,TRUE,108,FALSE,4,7,TRUE
USR05820,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR07960,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR06417,treatment,21-99,TRUE,35,TRUE,3,9,TRUE
USR03172,control,21-99,FALSE,,FALSE,1,0,FALSE
USR01210,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03867,control,100+,FALSE,,FALSE,2,0,FALSE
USR01818,control,5-20,FALSE,,FALSE,2,0,FALSE
USR07873,treatment,100+,FALSE,,FALSE,0,0,TRUE
USR04708,treatment,5-20,TRUE,57,TRUE,5,5,FALSE
USR05819,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR00672,control,5-20,TRUE,39,FALSE,2,3,FALSE
USR01815,control,5-20,FALSE,,FALSE,2,0,FALSE
USR00901,control,5-20,TRUE,15,TRUE,3,3,FALSE
USR01756,control,5-20,FALSE,,FALSE,0,0,TRUE
USR06368,treatment,5-20,FALSE,,TRUE,1,0,FALSE
USR03968,control,100+,FALSE,,FALSE,0,0,FALSE
USR07040,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR01749,control,5-20,FALSE,,FALSE,0,0,FALSE
USR06608,treatment,21-99,TRUE,57,FALSE,5,5,FALSE
USR04909,treatment,5-20,TRUE,44,FALSE,5,9,FALSE
USR05355,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR07260,treatment,100+,TRUE,117,FALSE,7,10,FALSE
USR05347,treatment,5-20,TRUE,89,FALSE,3,6,FALSE
USR00647,control,5-20,TRUE,146,FALSE,1,3,FALSE
USR00274,control,5-20,TRUE,108,FALSE,0,3,FALSE
USR00411,control,5-20,TRUE,116,FALSE,6,5,FALSE
USR02250,control,5-20,FALSE,,FALSE,2,0,FALSE
USR07862,treatment,100+,FALSE,,FALSE,2,0,FALSE
USR02256,control,5-20,FALSE,,FALSE,0,0,TRUE
USR04425,treatment,5-20,TRUE,75,TRUE,7,7,FALSE
USR05525,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR02597,control,21-99,TRUE,151,FALSE,6,3,FALSE
USR07407,treatment,100+,TRUE,28,TRUE,6,9,TRUE
USR05265,treatment,5-20,TRUE,79,FALSE,3,9,FALSE
USR03700,control,100+,FALSE,,FALSE,1,0,FALSE
USR04365,treatment,5-20,TRUE,67,FALSE,0,7,TRUE
USR03697,control,100+,FALSE,,FALSE,1,0,FALSE
USR06513,treatment,21-99,TRUE,20,TRUE,3,10,FALSE
USR04453,treatment,5-20,TRUE,65,FALSE,6,6,TRUE
USR02740,control,21-99,TRUE,143,FALSE,6,3,FALSE
USR07119,treatment,21-99,FALSE,,TRUE,2,0,TRUE
USR05675,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR01796,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04291,treatment,5-20,TRUE,102,FALSE,5,10,FALSE
USR07734,treatment,100+,FALSE,,FALSE,2,0,TRUE
USR07170,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR07833,treatment,100+,FALSE,,TRUE,2,0,FALSE
USR05635,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR02890,control,21-99,FALSE,,FALSE,0,0,FALSE
USR05792,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR06698,treatment,21-99,TRUE,69,TRUE,6,7,TRUE
USR07826,treatment,100+,FALSE,,TRUE,0,0,FALSE
USR02750,control,21-99,TRUE,48,FALSE,4,2,FALSE
USR05040,treatment,5-20,TRUE,65,FALSE,4,8,FALSE
USR06376,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR06231,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR00435,control,5-20,TRUE,44,FALSE,2,2,FALSE
USR07164,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR01701,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00126,control,5-20,TRUE,175,FALSE,0,2,FALSE
USR05624,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR02610,control,21-99,TRUE,84,FALSE,1,3,FALSE
USR07668,treatment,100+,FALSE,,TRUE,1,0,TRUE
USR04349,treatment,5-20,TRUE,73,FALSE,6,9,FALSE
USR07928,treatment,100+,FALSE,,TRUE,1,0,TRUE
USR03196,control,21-99,FALSE,,FALSE,2,0,TRUE
USR02373,control,5-20,FALSE,,FALSE,1,0,FALSE
USR07523,treatment,100+,TRUE,13,TRUE,3,7,FALSE
USR05753,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR00063,control,5-20,TRUE,117,FALSE,1,2,FALSE
USR03306,control,100+,TRUE,123,FALSE,1,5,FALSE
USR01572,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00772,control,5-20,TRUE,95,FALSE,5,3,FALSE
USR03909,control,100+,FALSE,,FALSE,2,0,FALSE
USR02422,control,21-99,TRUE,51,FALSE,1,2,FALSE
USR03100,control,21-99,FALSE,,FALSE,1,0,FALSE
USR04679,treatment,5-20,TRUE,38,TRUE,3,5,TRUE
USR06614,treatment,21-99,TRUE,28,TRUE,2,7,TRUE
USR03130,control,21-99,FALSE,,FALSE,1,0,FALSE
USR05541,treatment,5-20,FALSE,,TRUE,0,0,TRUE
USR03037,control,21-99,FALSE,,FALSE,0,0,TRUE
USR02668,control,21-99,TRUE,35,FALSE,1,1,FALSE
USR02855,control,21-99,FALSE,,FALSE,0,0,FALSE
USR02312,control,5-20,FALSE,,FALSE,2,0,FALSE
USR07011,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR03876,control,100+,FALSE,,FALSE,2,0,FALSE
USR00581,control,5-20,TRUE,116,FALSE,5,3,FALSE
USR06000,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR02112,control,5-20,FALSE,,FALSE,2,0,FALSE
USR01817,control,5-20,FALSE,,TRUE,1,0,FALSE
USR05914,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR07227,treatment,100+,TRUE,105,FALSE,2,9,FALSE
USR04870,treatment,5-20,TRUE,53,FALSE,5,6,FALSE
USR06947,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR06989,treatment,21-99,FALSE,,TRUE,2,0,FALSE
USR05696,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR02857,control,21-99,FALSE,,FALSE,1,0,FALSE
USR00371,control,5-20,TRUE,69,FALSE,0,3,FALSE
USR03485,control,100+,TRUE,118,FALSE,6,1,FALSE
USR06628,treatment,21-99,TRUE,56,FALSE,5,8,FALSE
USR03666,control,100+,FALSE,,FALSE,0,0,FALSE
USR02897,control,21-99,FALSE,,FALSE,0,0,FALSE
USR04201,treatment,5-20,TRUE,30,TRUE,3,7,FALSE
USR06462,treatment,21-99,TRUE,47,FALSE,3,8,FALSE
USR05744,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR03919,control,100+,FALSE,,FALSE,2,0,FALSE
USR03018,control,21-99,FALSE,,FALSE,2,0,FALSE
USR03183,control,21-99,FALSE,,FALSE,0,0,FALSE
USR00068,control,5-20,TRUE,65,FALSE,5,3,FALSE
USR01393,control,5-20,FALSE,,FALSE,2,0,FALSE
USR07213,treatment,100+,TRUE,27,TRUE,4,10,FALSE
USR06052,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR04705,treatment,5-20,TRUE,113,TRUE,7,6,FALSE
USR05057,treatment,5-20,TRUE,16,TRUE,1,8,TRUE
USR06778,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR05825,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR03763,control,100+,FALSE,,TRUE,1,0,FALSE
USR00974,control,5-20,TRUE,40,FALSE,6,4,FALSE
USR03611,control,100+,FALSE,,FALSE,0,0,FALSE
USR05271,treatment,5-20,TRUE,111,FALSE,4,8,TRUE
USR00315,control,5-20,TRUE,77,TRUE,0,2,FALSE
USR01619,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03537,control,100+,TRUE,166,FALSE,1,4,FALSE
USR01677,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03313,control,100+,TRUE,45,FALSE,6,2,FALSE
USR03415,control,100+,TRUE,78,FALSE,3,3,FALSE
USR04491,treatment,5-20,TRUE,44,FALSE,3,8,FALSE
USR01877,control,5-20,FALSE,,TRUE,2,0,TRUE
USR05407,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR06875,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR03033,control,21-99,FALSE,,FALSE,1,0,FALSE
USR06625,treatment,21-99,TRUE,119,FALSE,3,6,FALSE
USR03336,control,100+,TRUE,52,FALSE,5,2,FALSE
USR03051,control,21-99,FALSE,,FALSE,2,0,FALSE
USR07690,treatment,100+,FALSE,,FALSE,2,0,FALSE
USR02749,control,21-99,TRUE,156,FALSE,2,4,TRUE
USR00778,control,5-20,TRUE,87,FALSE,7,4,TRUE
USR01215,control,5-20,FALSE,,FALSE,1,0,FALSE
USR06802,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR07763,treatment,100+,FALSE,,FALSE,2,0,FALSE
USR01080,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03506,control,100+,TRUE,31,FALSE,4,2,FALSE
USR02302,control,5-20,FALSE,,FALSE,1,0,FALSE
USR01249,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04518,treatment,5-20,TRUE,58,TRUE,3,6,TRUE
USR05953,treatment,5-20,FALSE,,TRUE,1,0,TRUE
USR04836,treatment,5-20,TRUE,104,FALSE,4,8,FALSE
USR03512,control,100+,TRUE,77,FALSE,2,4,FALSE
USR03643,control,100+,FALSE,,FALSE,2,0,TRUE
USR05212,treatment,5-20,TRUE,22,TRUE,6,7,TRUE
USR06907,treatment,21-99,FALSE,,TRUE,0,0,TRUE
USR02730,control,21-99,TRUE,163,FALSE,4,2,FALSE
USR02309,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04447,treatment,5-20,TRUE,33,TRUE,5,8,FALSE
USR04557,treatment,5-20,TRUE,24,FALSE,4,5,FALSE
USR01102,control,5-20,FALSE,,FALSE,1,0,FALSE
USR02690,control,21-99,TRUE,116,FALSE,3,1,FALSE
USR04758,treatment,5-20,TRUE,59,TRUE,5,6,FALSE
USR04607,treatment,5-20,TRUE,27,FALSE,0,10,TRUE
USR06378,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR06284,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR04511,treatment,5-20,TRUE,43,FALSE,6,10,FALSE
USR07059,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR03076,control,21-99,FALSE,,FALSE,0,0,FALSE
USR05716,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR04972,treatment,5-20,TRUE,119,FALSE,6,6,FALSE
USR05107,treatment,5-20,TRUE,65,TRUE,5,6,FALSE
USR00549,control,5-20,TRUE,116,FALSE,1,1,FALSE
USR05711,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR00683,control,5-20,TRUE,180,FALSE,2,4,FALSE
USR07126,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR02082,control,5-20,FALSE,,FALSE,2,0,FALSE
USR00564,control,5-20,TRUE,170,FALSE,6,4,FALSE
USR06322,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR05025,treatment,5-20,TRUE,67,TRUE,4,8,FALSE
USR06607,treatment,21-99,TRUE,69,FALSE,0,6,TRUE
USR04859,treatment,5-20,TRUE,106,TRUE,0,8,FALSE
USR06633,treatment,21-99,TRUE,37,FALSE,1,6,FALSE
USR03511,control,100+,TRUE,20,TRUE,0,2,FALSE
USR01673,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00348,control,5-20,TRUE,131,FALSE,5,3,FALSE
USR02974,control,21-99,FALSE,,FALSE,1,0,TRUE
USR01639,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04893,treatment,5-20,TRUE,19,FALSE,6,4,FALSE
USR00366,control,5-20,TRUE,51,FALSE,2,2,FALSE
USR02353,control,5-20,FALSE,,TRUE,2,0,FALSE
USR04216,treatment,5-20,TRUE,11,FALSE,7,6,TRUE
USR01695,control,5-20,FALSE,,TRUE,2,0,FALSE
USR02035,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01810,control,5-20,FALSE,,FALSE,2,0,TRUE
USR07753,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR02405,control,21-99,TRUE,141,TRUE,4,3,FALSE
USR01133,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00495,control,5-20,TRUE,92,FALSE,5,3,FALSE
USR05268,treatment,5-20,TRUE,35,TRUE,6,7,FALSE
USR04810,treatment,5-20,TRUE,26,FALSE,1,5,FALSE
USR06796,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR07830,treatment,100+,FALSE,,TRUE,1,0,FALSE
USR00017,control,5-20,TRUE,141,TRUE,3,2,FALSE
USR03725,control,100+,FALSE,,FALSE,1,0,FALSE
USR06411,treatment,21-99,TRUE,24,FALSE,2,7,FALSE
USR03685,control,100+,FALSE,,FALSE,0,0,FALSE
USR04379,treatment,5-20,TRUE,62,TRUE,7,6,TRUE
USR02080,control,5-20,FALSE,,FALSE,2,0,FALSE
USR00975,control,5-20,TRUE,165,FALSE,4,2,TRUE
USR02070,control,5-20,FALSE,,FALSE,0,0,FALSE
USR04910,treatment,5-20,TRUE,120,FALSE,0,5,FALSE
USR06081,treatment,5-20,FALSE,,FALSE,0,0,TRUE
USR02963,control,21-99,FALSE,,FALSE,0,0,FALSE
USR03275,control,100+,TRUE,55,TRUE,4,5,FALSE
USR00656,control,5-20,TRUE,158,FALSE,5,3,TRUE
USR01457,control,5-20,FALSE,,FALSE,0,0,FALSE
USR06760,treatment,21-99,TRUE,69,FALSE,7,4,TRUE
USR07511,treatment,100+,TRUE,41,FALSE,1,4,FALSE
USR02473,control,21-99,TRUE,144,FALSE,4,3,FALSE
USR04924,treatment,5-20,TRUE,112,FALSE,4,8,TRUE
USR05482,treatment,5-20,FALSE,,TRUE,1,0,FALSE
USR01197,control,5-20,FALSE,,FALSE,0,0,FALSE
USR04577,treatment,5-20,TRUE,99,FALSE,4,7,FALSE
USR05135,treatment,5-20,TRUE,29,FALSE,6,5,TRUE
USR06060,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR01164,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00622,control,5-20,TRUE,61,FALSE,2,1,FALSE
USR01351,control,5-20,FALSE,,FALSE,1,0,FALSE
USR01631,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03166,control,21-99,FALSE,,TRUE,2,0,FALSE
USR03515,control,100+,TRUE,64,FALSE,2,4,FALSE
USR02872,control,21-99,FALSE,,FALSE,2,0,TRUE
USR00516,control,5-20,TRUE,53,TRUE,0,3,FALSE
USR07609,treatment,100+,FALSE,,FALSE,2,0,FALSE
USR03235,control,100+,TRUE,74,FALSE,2,5,FALSE
USR01869,control,5-20,FALSE,,FALSE,0,0,FALSE
USR04883,treatment,5-20,TRUE,85,FALSE,6,7,FALSE
USR06386,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR01863,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07388,treatment,100+,TRUE,28,TRUE,4,6,TRUE
USR01650,control,5-20,FALSE,,FALSE,1,0,FALSE
USR07655,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR00224,control,5-20,TRUE,179,FALSE,2,2,FALSE
