user_id,cohort,company_size,completed_first_task,time_to_first_task_minutes,invited_teammate,days_active_week_1,tasks_completed_week_1,used_template
USR17202,treatment,21-99,TRUE,41,FALSE,4,6,FALSE
USR15288,treatment,5-20,TRUE,16,TRUE,4,5,TRUE
USR17349,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR17704,treatment,100+,TRUE,5,FALSE,3,6,FALSE
USR16423,treatment,21-99,TRUE,39,TRUE,2,9,FALSE
USR11044,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15008,treatment,5-20,TRUE,6,FALSE,2,5,TRUE
USR11193,control,5-20,TRUE,37,FALSE,2,4,FALSE
USR12800,control,21-99,TRUE,11,FALSE,2,4,FALSE
USR10639,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17111,treatment,21-99,TRUE,7,TRUE,2,7,FALSE
USR16108,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15673,treatment,5-20,TRUE,34,FALSE,5,6,FALSE
USR10035,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16704,treatment,21-99,TRUE,18,FALSE,3,6,FALSE
USR16889,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12196,control,5-20,TRUE,21,FALSE,4,1,FALSE
USR12449,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15981,treatment,5-20,TRUE,45,FALSE,5,5,TRUE
USR17664,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR10351,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16146,treatment,5-20,TRUE,40,FALSE,1,2,FALSE
USR14053,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15599,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10651,control,5-20,TRUE,38,FALSE,1,2,TRUE
USR13534,control,21-99,TRUE,17,FALSE,2,3,FALSE
USR16675,treatment,21-99,TRUE,32,FALSE,5,7,FALSE
USR14811,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14607,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13465,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16389,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14613,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15817,treatment,5-20,TRUE,23,FALSE,0,5,FALSE
USR16874,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR17964,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR11009,control,5-20,TRUE,40,FALSE,2,1,FALSE
USR12284,control,5-20,TRUE,20,TRUE,6,4,FALSE
USR15284,treatment,5-20,TRUE,33,FALSE,1,4,TRUE
USR13521,control,21-99,TRUE,16,FALSE,1,3,FALSE
USR13254,control,21-99,TRUE,38,FALSE,3,0,FALSE
USR13232,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13468,control,21-99,TRUE,41,FALSE,0,2,TRUE
USR12366,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14059,treatment,5-20,TRUE,29,TRUE,6,7,TRUE
USR14998,treatment,5-20,TRUE,10,FALSE,0,4,FALSE
USR16565,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11316,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15868,treatment,5-20,TRUE,41,FALSE,5,3,TRUE
USR14262,treatment,5-20,TRUE,43,FALSE,7,6,FALSE
USR12527,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17429,treatment,21-99,TRUE,27,FALSE,4,4,TRUE
USR11470,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12980,control,21-99,TRUE,41,FALSE,1,3,TRUE
USR15353,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11775,control,5-20,TRUE,37,FALSE,2,4,FALSE
USR14496,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16693,treatment,21-99,TRUE,33,FALSE,2,4,FALSE
USR14236,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17105,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12976,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17272,treatment,21-99,TRUE,45,FALSE,2,5,TRUE
USR15662,treatment,5-20,TRUE,31,FALSE,6,9,TRUE
USR15183,treatment,5-20,TRUE,25,FALSE,6,8,FALSE
USR15757,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12627,control,21-99,TRUE,6,FALSE,1,2,FALSE
USR11263,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14553,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10071,control,5-20,TRUE,37,FALSE,0,1,TRUE
USR15125,treatment,5-20,TRUE,18,FALSE,7,9,FALSE
USR11675,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10906,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15984,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17484,treatment,21-99,TRUE,15,FALSE,7,3,FALSE
USR16626,treatment,21-99,TRUE,17,TRUE,6,7,TRUE
USR13470,control,21-99,TRUE,18,FALSE,0,3,FALSE
USR15290,treatment,5-20,TRUE,43,FALSE,3,4,TRUE
USR10729,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15452,treatment,5-20,TRUE,36,FALSE,7,9,FALSE
USR16392,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10153,control,5-20,TRUE,28,FALSE,3,3,FALSE
USR15492,treatment,5-20,TRUE,18,FALSE,2,7,FALSE
USR16299,treatment,5-20,TRUE,8,FALSE,0,9,FALSE
USR16253,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13290,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11155,control,5-20,TRUE,23,FALSE,2,0,FALSE
USR15520,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14535,treatment,5-20,TRUE,27,FALSE,5,8,FALSE
USR10319,control,5-20,TRUE,28,FALSE,2,1,FALSE
USR12504,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17834,treatment,100+,TRUE,27,TRUE,5,7,FALSE
USR12022,control,5-20,TRUE,30,FALSE,4,1,FALSE
USR16537,treatment,21-99,TRUE,20,FALSE,4,8,TRUE
USR11850,control,5-20,TRUE,37,FALSE,5,3,FALSE
USR13839,control,100+,TRUE,18,FALSE,1,2,FALSE
USR15071,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10181,control,5-20,TRUE,23,FALSE,3,1,FALSE
USR13757,control,100+,FALSE,,FALSE,0,0,FALSE
USR13436,control,21-99,TRUE,19,FALSE,0,4,FALSE
USR17373,treatment,21-99,TRUE,12,FALSE,2,9,TRUE
USR11321,control,5-20,TRUE,44,FALSE,1,2,FALSE
USR15974,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10752,control,5-20,TRUE,39,FALSE,2,4,FALSE
USR15573,treatment,5-20,TRUE,34,FALSE,5,10,FALSE
USR13527,control,21-99,TRUE,14,FALSE,3,2,FALSE
USR10047,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17530,treatment,21-99,TRUE,31,FALSE,2,7,TRUE
USR17217,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12621,control,21-99,TRUE,36,FALSE,2,3,FALSE
USR11910,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17937,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR13949,control,100+,FALSE,,FALSE,0,0,FALSE
USR16556,treatment,21-99,TRUE,26,FALSE,4,6,TRUE
USR14299,treatment,5-20,TRUE,23,FALSE,4,5,FALSE
USR17559,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR15991,treatment,5-20,TRUE,41,TRUE,5,6,FALSE
USR11812,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15954,treatment,5-20,TRUE,22,TRUE,6,3,FALSE
USR12090,control,5-20,TRUE,26,FALSE,2,1,FALSE
USR13788,control,100+,FALSE,,FALSE,0,0,FALSE
USR12466,control,21-99,TRUE,19,FALSE,0,3,FALSE
USR17057,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR17575,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR16841,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14914,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15736,treatment,5-20,TRUE,13,FALSE,4,9,FALSE
USR10327,control,5-20,TRUE,40,FALSE,5,3,TRUE
USR10122,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13522,control,21-99,TRUE,20,FALSE,6,3,FALSE
USR11297,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17502,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10699,control,5-20,TRUE,32,FALSE,2,2,FALSE
USR16746,treatment,21-99,TRUE,41,TRUE,5,11,FALSE
USR10275,control,5-20,TRUE,33,FALSE,4,2,FALSE
USR13910,control,100+,TRUE,9,FALSE,3,3,FALSE
USR13827,control,100+,TRUE,9,FALSE,0,5,FALSE
USR11604,control,5-20,TRUE,42,FALSE,2,2,FALSE
USR13285,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13238,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10091,control,5-20,TRUE,33,FALSE,6,5,FALSE
USR13750,control,100+,TRUE,10,FALSE,1,1,FALSE
USR13580,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10684,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13317,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16818,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10711,control,5-20,TRUE,19,FALSE,5,0,TRUE
USR15405,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12734,control,21-99,TRUE,28,FALSE,3,2,FALSE
USR17225,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR13312,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14942,treatment,5-20,TRUE,8,FALSE,5,7,FALSE
USR10432,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15943,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12203,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14332,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11322,control,5-20,TRUE,43,FALSE,1,4,FALSE
USR11642,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14782,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13003,control,21-99,TRUE,31,TRUE,1,1,FALSE
USR13332,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10286,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13054,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17701,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR12849,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15079,treatment,5-20,TRUE,18,FALSE,4,8,FALSE
USR14393,treatment,5-20,TRUE,12,TRUE,6,6,TRUE
USR10536,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17139,treatment,21-99,TRUE,37,FALSE,6,7,FALSE
USR14383,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11309,control,5-20,TRUE,40,FALSE,1,2,FALSE
USR13772,control,100+,FALSE,,FALSE,0,0,FALSE
USR12072,control,5-20,TRUE,44,FALSE,0,2,FALSE
USR17577,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14295,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12197,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12542,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10283,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16948,treatment,21-99,TRUE,38,FALSE,5,8,FALSE
USR10811,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16975,treatment,21-99,TRUE,22,FALSE,3,4,TRUE
USR12951,control,21-99,TRUE,42,FALSE,1,4,FALSE
USR16184,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17384,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10257,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15422,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10499,control,5-20,TRUE,16,FALSE,4,3,FALSE
USR12959,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13770,control,100+,FALSE,,FALSE,0,0,FALSE
USR16189,treatment,5-20,TRUE,37,TRUE,0,5,FALSE
USR13421,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16666,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10002,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16363,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11647,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11907,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12994,control,21-99,TRUE,43,FALSE,3,1,FALSE
USR10346,control,5-20,TRUE,33,FALSE,4,2,FALSE
USR16766,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR15236,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15362,treatment,5-20,TRUE,25,TRUE,2,7,TRUE
USR13709,control,100+,TRUE,18,FALSE,2,3,FALSE
USR14978,treatment,5-20,TRUE,43,TRUE,4,7,FALSE
USR15847,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11283,control,5-20,TRUE,28,FALSE,2,1,FALSE
USR11469,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17868,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR14720,treatment,5-20,TRUE,44,TRUE,4,5,FALSE
USR14174,treatment,5-20,TRUE,12,FALSE,4,3,TRUE
USR14730,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17665,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR14752,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11250,control,5-20,TRUE,12,FALSE,4,0,FALSE
USR16924,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12634,control,21-99,TRUE,33,FALSE,4,4,FALSE
USR12803,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15368,treatment,5-20,TRUE,37,FALSE,6,5,TRUE
USR17113,treatment,21-99,TRUE,10,TRUE,6,7,FALSE
USR14940,treatment,5-20,TRUE,12,TRUE,6,7,TRUE
USR15031,treatment,5-20,TRUE,16,TRUE,0,6,TRUE
USR15053,treatment,5-20,TRUE,22,FALSE,5,9,FALSE
USR12328,control,5-20,TRUE,31,FALSE,2,4,FALSE
USR10826,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11230,control,5-20,TRUE,41,FALSE,0,1,FALSE
USR12928,control,21-99,TRUE,39,FALSE,4,3,FALSE
USR10139,control,5-20,TRUE,17,FALSE,2,1,FALSE
USR14051,treatment,5-20,TRUE,45,FALSE,5,5,FALSE
USR12253,control,5-20,TRUE,43,TRUE,1,5,FALSE
USR15764,treatment,5-20,TRUE,28,TRUE,5,6,TRUE
USR17389,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10763,control,5-20,TRUE,5,FALSE,1,3,FALSE
USR12318,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13835,control,100+,FALSE,,FALSE,0,0,FALSE
USR15430,treatment,5-20,TRUE,37,TRUE,3,6,FALSE
USR13960,control,100+,TRUE,37,FALSE,4,2,FALSE
USR15270,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16304,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17926,treatment,100+,TRUE,27,FALSE,5,7,FALSE
USR10789,control,5-20,TRUE,16,FALSE,2,4,FALSE
USR10394,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14187,treatment,5-20,TRUE,34,TRUE,3,6,FALSE
USR17461,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11588,control,5-20,TRUE,38,FALSE,2,2,FALSE
USR17864,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR11667,control,5-20,TRUE,9,FALSE,1,1,FALSE
USR15846,treatment,5-20,TRUE,16,FALSE,6,6,TRUE
USR13981,control,100+,FALSE,,FALSE,0,0,FALSE
USR17810,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR15475,treatment,5-20,TRUE,18,FALSE,5,5,FALSE
USR10505,control,5-20,TRUE,41,FALSE,1,0,FALSE
USR13861,control,100+,FALSE,,FALSE,0,0,FALSE
USR10120,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16581,treatment,21-99,TRUE,7,TRUE,7,8,FALSE
USR13809,control,100+,TRUE,13,FALSE,1,1,FALSE
USR16504,treatment,21-99,TRUE,23,FALSE,1,8,TRUE
USR13337,control,21-99,TRUE,39,FALSE,2,2,FALSE
USR12610,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16881,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14313,treatment,5-20,TRUE,31,TRUE,7,6,TRUE
USR14370,treatment,5-20,TRUE,32,TRUE,5,7,TRUE
USR11947,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12178,control,5-20,TRUE,28,FALSE,0,1,FALSE
USR14716,treatment,5-20,TRUE,25,FALSE,5,11,FALSE
USR13070,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11290,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13222,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14219,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10365,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17454,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14273,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17445,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14566,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16430,treatment,21-99,TRUE,29,TRUE,2,7,TRUE
USR12192,control,5-20,TRUE,13,FALSE,1,2,FALSE
USR15604,treatment,5-20,TRUE,22,TRUE,6,5,TRUE
USR16916,treatment,21-99,TRUE,32,FALSE,3,6,TRUE
USR11712,control,5-20,TRUE,44,FALSE,1,2,TRUE
USR15722,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16868,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR17260,treatment,21-99,TRUE,26,TRUE,0,9,TRUE
USR16559,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12657,control,21-99,TRUE,26,FALSE,3,2,TRUE
USR12780,control,21-99,TRUE,11,FALSE,5,2,FALSE
USR11502,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15295,treatment,5-20,TRUE,18,FALSE,1,8,FALSE
USR11716,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12288,control,5-20,TRUE,27,FALSE,0,3,FALSE
USR11217,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11174,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14176,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17891,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR10693,control,5-20,TRUE,11,FALSE,6,5,FALSE
USR12352,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15614,treatment,5-20,TRUE,6,TRUE,2,3,TRUE
USR10187,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13781,control,100+,TRUE,22,FALSE,0,3,FALSE
USR12886,control,21-99,TRUE,39,TRUE,0,2,FALSE
USR11503,control,5-20,TRUE,11,FALSE,3,4,FALSE
USR16281,treatment,5-20,TRUE,45,FALSE,1,7,FALSE
USR15380,treatment,5-20,TRUE,37,TRUE,4,3,FALSE
USR10266,control,5-20,TRUE,35,FALSE,3,1,FALSE
USR12755,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11836,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14615,treatment,5-20,TRUE,34,FALSE,4,5,TRUE
USR16593,treatment,21-99,TRUE,42,TRUE,5,10,TRUE
USR17092,treatment,21-99,TRUE,34,TRUE,0,7,FALSE
USR16364,treatment,5-20,TRUE,18,TRUE,4,5,FALSE
USR11111,control,5-20,TRUE,31,FALSE,4,4,FALSE
USR15342,treatment,5-20,TRUE,28,FALSE,1,10,TRUE
USR13128,control,21-99,TRUE,20,FALSE,2,4,FALSE
USR17690,treatment,100+,TRUE,6,TRUE,6,6,TRUE
USR13566,control,21-99,TRUE,23,FALSE,1,3,FALSE
USR10404,control,5-20,TRUE,44,FALSE,1,1,FALSE
USR16236,treatment,5-20,TRUE,6,TRUE,3,7,TRUE
USR11315,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14107,treatment,5-20,TRUE,19,FALSE,5,9,TRUE
USR11820,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17623,treatment,100+,TRUE,9,FALSE,5,7,TRUE
USR12735,control,21-99,TRUE,5,FALSE,4,3,FALSE
USR16295,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11278,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15784,treatment,5-20,TRUE,30,TRUE,5,6,FALSE
USR10619,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15827,treatment,5-20,TRUE,8,FALSE,4,7,FALSE
USR12581,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14576,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16270,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11918,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12545,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14352,treatment,5-20,TRUE,39,FALSE,3,8,TRUE
USR16229,treatment,5-20,TRUE,23,FALSE,3,4,FALSE
USR12520,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15890,treatment,5-20,TRUE,23,TRUE,6,8,FALSE
USR15231,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11933,control,5-20,TRUE,39,FALSE,0,2,TRUE
USR14489,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14170,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10653,control,5-20,TRUE,35,FALSE,3,1,FALSE
USR14175,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14771,treatment,5-20,TRUE,39,FALSE,0,3,TRUE
USR15014,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10565,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15223,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16632,treatment,21-99,TRUE,38,FALSE,1,8,FALSE
USR16979,treatment,21-99,TRUE,36,FALSE,4,6,TRUE
USR12688,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16530,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12133,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10424,control,5-20,TRUE,36,FALSE,3,2,FALSE
USR13503,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11558,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15592,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12139,control,5-20,TRUE,5,FALSE,3,3,TRUE
USR11225,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17130,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11895,control,5-20,TRUE,11,FALSE,2,1,TRUE
USR15443,treatment,5-20,TRUE,11,FALSE,3,5,FALSE
USR13150,control,21-99,TRUE,42,FALSE,3,1,FALSE
USR14533,treatment,5-20,TRUE,5,TRUE,6,4,FALSE
USR15973,treatment,5-20,TRUE,32,FALSE,3,10,TRUE
USR13915,control,100+,FALSE,,FALSE,0,0,FALSE
USR12941,control,21-99,TRUE,32,FALSE,2,2,FALSE
USR11532,control,5-20,TRUE,9,FALSE,2,4,FALSE
USR11624,control,5-20,TRUE,37,FALSE,4,3,TRUE
USR16380,treatment,5-20,TRUE,5,TRUE,4,8,FALSE
USR10804,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14361,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17803,treatment,100+,TRUE,40,TRUE,0,4,TRUE
USR13697,control,100+,FALSE,,FALSE,0,0,FALSE
USR11791,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17442,treatment,21-99,TRUE,24,TRUE,0,6,FALSE
USR15826,treatment,5-20,TRUE,30,FALSE,5,6,FALSE
USR13617,control,100+,TRUE,5,FALSE,2,4,TRUE
USR10519,control,5-20,TRUE,32,FALSE,2,2,FALSE
USR12257,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10564,control,5-20,TRUE,45,FALSE,1,1,FALSE
USR13258,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16252,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17733,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR11507,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17692,treatment,100+,TRUE,31,FALSE,4,4,TRUE
USR15792,treatment,5-20,TRUE,27,TRUE,3,7,FALSE
USR15109,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11559,control,5-20,TRUE,34,FALSE,3,4,FALSE
USR15403,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11721,control,5-20,TRUE,31,FALSE,1,3,TRUE
USR12953,control,21-99,TRUE,21,FALSE,1,1,FALSE
USR16494,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR15859,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12894,control,21-99,TRUE,35,FALSE,0,4,FALSE
USR17747,treatment,100+,TRUE,22,FALSE,4,6,FALSE
USR11676,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12897,control,21-99,TRUE,20,FALSE,1,2,FALSE
USR10724,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10021,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11680,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14499,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10459,control,5-20,TRUE,30,TRUE,5,0,FALSE
USR12448,control,21-99,TRUE,23,FALSE,0,3,FALSE
USR17697,treatment,100+,TRUE,44,FALSE,1,5,TRUE
USR15297,treatment,5-20,TRUE,14,TRUE,6,5,FALSE
USR14729,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10020,control,5-20,TRUE,22,FALSE,2,1,FALSE
USR10068,control,5-20,TRUE,33,FALSE,6,1,FALSE
USR12933,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14050,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14887,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17525,treatment,21-99,TRUE,36,TRUE,0,9,FALSE
USR17759,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR15625,treatment,5-20,TRUE,12,FALSE,4,6,FALSE
USR13283,control,21-99,TRUE,43,FALSE,1,3,FALSE
USR15691,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14108,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15082,treatment,5-20,TRUE,42,FALSE,0,4,TRUE
USR15414,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15140,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13080,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14163,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14384,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12742,control,21-99,TRUE,22,FALSE,2,3,FALSE
USR15112,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11743,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15311,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16958,treatment,21-99,TRUE,21,FALSE,5,9,FALSE
USR15853,treatment,5-20,TRUE,41,FALSE,3,10,FALSE
USR15623,treatment,5-20,TRUE,5,FALSE,5,7,TRUE
USR15238,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14067,treatment,5-20,TRUE,17,FALSE,5,7,TRUE
USR15077,treatment,5-20,TRUE,15,TRUE,2,8,TRUE
USR16422,treatment,21-99,TRUE,19,FALSE,0,3,TRUE
USR12083,control,5-20,TRUE,37,FALSE,1,0,FALSE
